Order ID,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Total Sales,Average Profit,Total Orders,Total Quantity
B-26765,762.00,92.00,11,Electronics,Printers,COD,06-01-2023,Jonathan Young,Illinois,Springfield,2023-01,,,,
B-26817,3316.00,126.00,6,Electronics,Laptops,COD,11-10-2020,Debra Townsend,Ohio,Cincinnati,2020-10,,,,
B-26522,5994.00,2826.00,9,Furniture,Bookcases,EMI,24-05-2023,John Thomas,California,San Francisco,2023-05,,,,
B-26522,5994.00,2826.00,9,Furniture,Bookcases,EMI,12-03-2024,Bryan Anderson,California,Los Angeles,2024-03,,,,
B-26522,5994.00,2826.00,9,Furniture,Bookcases,EMI,17-03-2024,Sarah Miller,New York,New York City,2024-03,,,,
B-25681,3854.00,245.00,19,Electronics,Laptops,COD,17-05-2022,Robert Hill,Ohio,Columbus,2022-05,,,,
B-25382,7019.00,2677.00,15,Office Supplies,Markers,UPI,21-12-2020,Joshua Rojas,Florida,Miami,2020-12,,,,
B-25944,5954.00,2640.00,14,Electronics,Laptops,Credit Card,24-08-2021,Angelica Lewis,New York,New York City,2021-08,,,,
B-25944,5954.00,2640.00,14,Electronics,Laptops,Credit Card,22-10-2022,Jessica Russell,Texas,Dallas,2022-10,,,,
B-26980,9752.00,3618.00,5,Furniture,Bookcases,Debit Card,21-02-2024,Mary Johnson,New York,Rochester,2024-02,,,,
B-26980,9752.00,3618.00,5,Furniture,Bookcases,Debit Card,31-10-2022,Joseph Knight,Illinois,Peoria,2022-10,,,,
B-25780,5335.00,322.00,15,Electronics,Electronic Games,COD,15-05-2022,Jessica Greene,New York,New York City,2022-05,,,,
B-25964,1454.00,80.00,20,Electronics,Electronic Games,Credit Card,22-07-2022,Vincent Perez,New York,Rochester,2022-07,,,,
B-26767,6724.00,1539.00,19,Furniture,Bookcases,COD,13-12-2021,Dennis Rivera,California,San Francisco,2021-12,,,,
B-26767,6724.00,1539.00,19,Furniture,Bookcases,COD,03-06-2021,Nancy Keller,Texas,Dallas,2021-06,,,,
B-25501,9874.00,3895.00,4,Office Supplies,Binders,EMI,24-02-2025,Michelle Anderson,Ohio,Cleveland,2025-02,,,,
B-26029,4918.00,1485.00,7,Electronics,Phones,UPI,02-02-2023,Anthony May,Florida,Tampa,2023-02,,,,
B-25292,3189.00,1180.00,19,Office Supplies,Paper,Credit Card,31-12-2021,Michelle Guerra,New York,New York City,2021-12,,,,
B-25873,2684.00,713.00,2,Electronics,Electronic Games,UPI,15-06-2024,Meghan Ballard,New York,New York City,2024-06,,,,
B-25873,2684.00,713.00,2,Electronics,Electronic Games,UPI,05-06-2022,Brian Wheeler,New York,Buffalo,2022-06,,,,
B-25873,2684.00,713.00,2,Electronics,Electronic Games,UPI,11-05-2020,William Rosario,Texas,Dallas,2020-05,,,,
B-25444,7626.00,229.00,5,Office Supplies,Pens,EMI,11-02-2024,Jessica Hunt,Illinois,Springfield,2024-02,,,,
B-25444,7626.00,229.00,5,Office Supplies,Pens,EMI,25-11-2020,Tony Chavez,Ohio,Columbus,2020-11,,,,
B-26796,6669.00,3063.00,19,Electronics,Printers,UPI,12-08-2023,Mary Crawford,Ohio,Cincinnati,2023-08,,,,
B-25537,6123.00,1686.00,3,Office Supplies,Markers,Credit Card,06-05-2022,Roger Morrison,Ohio,Cincinnati,2022-05,,,,
B-26083,3265.00,1390.00,16,Office Supplies,Paper,Credit Card,17-01-2024,Bethany Harrison,California,Los Angeles,2024-01,,,,
B-25298,8104.00,1039.00,6,Office Supplies,Markers,COD,24-11-2021,Lisa Mcintyre,Florida,Orlando,2021-11,,,,
B-25298,8104.00,1039.00,6,Office Supplies,Markers,COD,06-10-2021,Carolyn Gonzalez,Florida,Miami,2021-10,,,,
B-25298,8104.00,1039.00,6,Office Supplies,Markers,COD,27-01-2025,Christina Oconnell,California,San Francisco,2025-01,,,,
B-26734,847.00,355.00,17,Furniture,Tables,COD,23-05-2022,James Garcia,New York,Buffalo,2022-05,,,,
B-26734,847.00,355.00,17,Furniture,Tables,COD,28-11-2023,Emily Frederick,Texas,Austin,2023-11,,,,
B-26734,847.00,355.00,17,Furniture,Tables,COD,18-01-2023,Shawn Wise,California,San Francisco,2023-01,,,,
B-25483,3129.00,55.00,9,Furniture,Bookcases,Debit Card,06-09-2021,Carrie Alvarez,Illinois,Peoria,2021-09,,,,
B-25483,7821.00,3821.00,13,Electronics,Laptops,EMI,06-09-2021,Carrie Alvarez,Illinois,Peoria,2021-09,,,,
B-26041,9498.00,256.00,12,Electronics,Phones,COD,22-02-2021,Matthew James,Illinois,Peoria,2021-02,,,,
B-26041,9498.00,256.00,12,Electronics,Phones,COD,06-10-2021,Jerry Alvarado,New York,New York City,2021-10,,,,
B-26750,5461.00,1214.00,7,Furniture,Sofas,Credit Card,07-06-2020,Paul Zimmerman,New York,Rochester,2020-06,,,,
B-26138,3084.00,611.00,19,Furniture,Bookcases,UPI,21-05-2024,Carl Ryan,Texas,Dallas,2024-05,,,,
B-26929,6087.00,3043.00,1,Furniture,Sofas,COD,05-08-2020,Kelly Roberts,New York,Buffalo,2020-08,,,,
B-25359,611.00,300.00,3,Furniture,Bookcases,Credit Card,15-10-2020,Jack Woods,Illinois,Peoria,2020-10,,,,
B-25738,9909.00,2999.00,18,Office Supplies,Markers,COD,15-05-2021,Albert Alexander Jr.,Ohio,Cleveland,2021-05,,,,
B-25738,9909.00,2999.00,18,Office Supplies,Markers,COD,13-01-2022,Teresa Perez,Texas,Austin,2022-01,,,,
B-25931,6485.00,3178.00,18,Furniture,Sofas,UPI,18-07-2023,Amanda Williams,Ohio,Columbus,2023-07,,,,
B-25706,7259.00,1969.00,10,Electronics,Laptops,Credit Card,08-12-2022,Kristen Lawson,Illinois,Springfield,2022-12,,,,
B-25352,3333.00,700.00,18,Electronics,Printers,COD,17-04-2023,Jacob Stewart,Florida,Miami,2023-04,,,,
B-26909,7786.00,1202.00,4,Furniture,Sofas,EMI,23-06-2020,Daniel Brooks,Illinois,Peoria,2020-06,,,,
B-26296,7644.00,2428.00,6,Electronics,Phones,Debit Card,20-01-2022,Aaron Dunn,Illinois,Springfield,2022-01,,,,
B-26112,1476.00,247.00,5,Furniture,Bookcases,COD,18-11-2023,Jacob Martinez,California,Los Angeles,2023-11,,,,
B-26112,1476.00,247.00,5,Furniture,Bookcases,COD,19-01-2022,Raymond Burgess,California,San Diego,2022-01,,,,
B-26790,3445.00,1405.00,16,Furniture,Sofas,EMI,21-09-2020,Jennifer Cooke,California,San Francisco,2020-09,,,,
B-26790,9837.00,384.00,1,Electronics,Laptops,UPI,21-09-2020,Jennifer Cooke,California,San Francisco,2020-09,,,,
B-25986,1314.00,457.00,8,Furniture,Sofas,EMI,11-06-2021,Tyrone White,California,San Diego,2021-06,,,,
B-25630,5951.00,936.00,6,Electronics,Laptops,Debit Card,07-08-2024,Charles Williams,Texas,Dallas,2024-08,,,,
B-25630,5951.00,936.00,6,Electronics,Laptops,Debit Card,26-07-2022,Amy Page,Ohio,Columbus,2022-07,,,,
B-26872,992.00,177.00,6,Electronics,Phones,UPI,13-01-2024,Scott Gibbs,California,Los Angeles,2024-01,,,,
B-26872,4699.00,625.00,18,Office Supplies,Markers,EMI,13-01-2024,Scott Gibbs,California,Los Angeles,2024-01,,,,
B-25870,5557.00,2114.00,17,Electronics,Laptops,EMI,28-05-2021,Angela Roberts,Ohio,Cleveland,2021-05,,,,
B-25991,3436.00,933.00,3,Electronics,Electronic Games,Credit Card,13-06-2021,Kyle Hernandez,Texas,Dallas,2021-06,,,,
B-25198,9840.00,3870.00,11,Electronics,Printers,Debit Card,25-04-2023,Cynthia Ferguson,Texas,Austin,2023-04,,,,
B-25189,7620.00,125.00,4,Office Supplies,Paper,EMI,05-07-2021,Brandi Garcia,California,San Francisco,2021-07,,,,
B-25189,7620.00,125.00,4,Office Supplies,Paper,EMI,12-10-2024,Matthew Blake,California,San Francisco,2024-10,,,,
B-26563,4314.00,1591.00,5,Furniture,Tables,Debit Card,04-10-2021,Lauren Howell,New York,Buffalo,2021-10,,,,
B-25548,8851.00,999.00,12,Electronics,Laptops,UPI,07-02-2024,Joseph Wilson,Ohio,Cincinnati,2024-02,,,,
B-25965,544.00,272.00,2,Electronics,Laptops,Debit Card,05-03-2021,Tanner Vance,Texas,Houston,2021-03,,,,
B-25965,544.00,272.00,2,Electronics,Laptops,Debit Card,25-06-2023,Michael Nash,New York,Buffalo,2023-06,,,,
B-26545,537.00,142.00,20,Office Supplies,Markers,EMI,02-08-2021,Brent Thomas,Illinois,Peoria,2021-08,,,,
B-26603,5944.00,2661.00,7,Electronics,Laptops,EMI,17-03-2022,Harold Mitchell,Texas,Austin,2022-03,,,,
B-26393,2258.00,135.00,18,Electronics,Printers,Credit Card,07-02-2024,Ashley Palmer,Florida,Miami,2024-02,,,,
B-26393,2258.00,135.00,18,Electronics,Printers,Credit Card,19-08-2022,Stephen Hogan,California,San Diego,2022-08,,,,
B-26628,9609.00,4339.00,3,Furniture,Sofas,Debit Card,19-09-2024,George Ashley,Texas,Houston,2024-09,,,,
B-26628,9609.00,4339.00,3,Furniture,Sofas,Debit Card,05-04-2020,Sara Bailey,Ohio,Cincinnati,2020-04,,,,
B-25945,9952.00,3301.00,15,Electronics,Electronic Games,Debit Card,10-03-2023,Tanya Thomas MD,Texas,Dallas,2023-03,,,,
B-26565,9873.00,4585.00,7,Office Supplies,Paper,Credit Card,10-08-2020,Maria Galvan,Ohio,Columbus,2020-08,,,,
B-25684,3560.00,1335.00,15,Electronics,Electronic Games,COD,29-04-2020,Duane Kelly,New York,New York City,2020-04,,,,
B-25684,3560.00,1335.00,15,Electronics,Electronic Games,COD,16-03-2023,Frank Reynolds,Illinois,Springfield,2023-03,,,,
B-26612,6528.00,76.00,9,Electronics,Phones,Debit Card,04-05-2020,Aaron Kim,New York,Buffalo,2020-05,,,,
B-26612,8930.00,3374.00,12,Furniture,Sofas,Debit Card,04-05-2020,Aaron Kim,New York,Buffalo,2020-05,,,,
B-25839,4521.00,1778.00,9,Office Supplies,Paper,Debit Card,15-10-2024,David Allen,Florida,Tampa,2024-10,,,,
B-25898,7091.00,2317.00,10,Furniture,Sofas,Credit Card,09-06-2022,Monica Lee,California,San Diego,2022-06,,,,
B-26120,2101.00,287.00,8,Office Supplies,Pens,COD,04-07-2020,Kimberly Fuller,Ohio,Cleveland,2020-07,,,,
B-26120,2101.00,287.00,8,Office Supplies,Pens,COD,09-04-2023,Erica Scott,Illinois,Chicago,2023-04,,,,
B-26426,8644.00,1968.00,9,Office Supplies,Paper,Debit Card,24-11-2023,Melissa Mitchell,Illinois,Chicago,2023-11,,,,
B-26309,6672.00,3319.00,4,Furniture,Tables,UPI,29-11-2023,Joshua Murray,Texas,Dallas,2023-11,,,,
B-26309,6672.00,3319.00,4,Furniture,Tables,UPI,20-05-2024,John Jones,California,San Diego,2024-05,,,,
B-26789,4699.00,103.00,12,Office Supplies,Binders,UPI,21-05-2024,Cheryl Johnson,Ohio,Cincinnati,2024-05,,,,
B-26420,4897.00,1001.00,14,Furniture,Sofas,Debit Card,07-12-2021,Lisa Farmer,Texas,Houston,2021-12,,,,
B-26420,4897.00,1001.00,14,Furniture,Sofas,Debit Card,06-01-2025,Christopher Walker,Ohio,Cincinnati,2025-01,,,,
B-26257,5460.00,2088.00,14,Furniture,Tables,Debit Card,13-07-2022,Elizabeth Coffey,New York,Buffalo,2022-07,,,,
B-26257,5460.00,2088.00,14,Furniture,Tables,Debit Card,19-04-2020,Joseph Clark,Ohio,Cincinnati,2020-04,,,,
B-25603,9272.00,1771.00,19,Office Supplies,Markers,UPI,14-11-2024,Jamie Brewer,Illinois,Springfield,2024-11,,,,
B-25603,9272.00,1771.00,19,Office Supplies,Markers,UPI,18-04-2020,Lauren Boyer,Texas,Dallas,2020-04,,,,
B-25010,7870.00,1057.00,15,Office Supplies,Pens,Credit Card,18-10-2023,Howard Esparza,Texas,Houston,2023-10,,,,
B-25010,7870.00,1057.00,15,Office Supplies,Pens,Credit Card,21-03-2021,James Hickman,Ohio,Cleveland,2021-03,,,,
B-25889,7992.00,893.00,12,Electronics,Laptops,Credit Card,13-09-2024,Jennifer Hernandez,Ohio,Cleveland,2024-09,,,,
B-25889,7992.00,893.00,12,Electronics,Laptops,Credit Card,04-05-2023,Shannon Warren,New York,New York City,2023-05,,,,
B-25889,7992.00,893.00,12,Electronics,Laptops,Credit Card,31-05-2023,Ashley Aguilar,Illinois,Chicago,2023-05,,,,
B-26675,6499.00,2189.00,18,Electronics,Electronic Games,EMI,15-06-2024,Daniel Price,New York,New York City,2024-06,,,,
B-26675,6499.00,2189.00,18,Electronics,Electronic Games,EMI,03-04-2021,James Perez,Florida,Orlando,2021-04,,,,
B-26168,8848.00,2090.00,9,Office Supplies,Pens,Debit Card,14-01-2025,Jerry Smith,California,San Diego,2025-01,,,,
B-25436,8044.00,3634.00,3,Office Supplies,Markers,COD,24-12-2020,Andre Fernandez,Florida,Orlando,2020-12,,,,
B-25436,8044.00,3634.00,3,Office Supplies,Markers,COD,07-10-2022,Anthony West,California,San Diego,2022-10,,,,
B-25794,7417.00,1334.00,16,Furniture,Bookcases,COD,05-10-2021,Amber Flowers,Florida,Tampa,2021-10,,,,
B-26495,3451.00,658.00,3,Office Supplies,Markers,UPI,28-12-2024,Patricia Davis,Illinois,Chicago,2024-12,,,,
B-25815,8531.00,2555.00,4,Electronics,Laptops,EMI,14-05-2022,Jasmine Gibbs,Texas,Austin,2022-05,,,,
B-25022,6646.00,848.00,15,Furniture,Sofas,Debit Card,19-08-2023,Nicole Dudley,New York,New York City,2023-08,,,,
B-25022,6646.00,848.00,15,Furniture,Sofas,Debit Card,14-07-2023,Lori Colon,New York,Buffalo,2023-07,,,,
B-26928,2553.00,907.00,6,Electronics,Laptops,Credit Card,22-06-2023,William Carr,Texas,Dallas,2023-06,,,,
B-25905,8490.00,3485.00,3,Electronics,Phones,Credit Card,21-03-2023,Jeffrey Dixon,New York,New York City,2023-03,,,,
B-26739,2689.00,1330.00,3,Furniture,Tables,UPI,13-12-2020,Robert Sexton,California,Los Angeles,2020-12,,,,
B-26739,2689.00,1330.00,3,Furniture,Tables,UPI,29-05-2024,Brooke Gonzalez,Florida,Miami,2024-05,,,,
B-25697,815.00,54.00,14,Furniture,Tables,Debit Card,25-05-2021,Victoria Bryant MD,California,San Francisco,2021-05,,,,
B-25234,5024.00,379.00,2,Office Supplies,Paper,UPI,02-04-2024,Nancy Kennedy,Texas,Dallas,2024-04,,,,
B-25234,5024.00,379.00,2,Office Supplies,Paper,UPI,03-12-2022,Andrew Barry,Illinois,Peoria,2022-12,,,,
B-25665,8962.00,2444.00,18,Electronics,Electronic Games,Debit Card,12-07-2021,Carlos Wheeler,Ohio,Cleveland,2021-07,,,,
B-25665,8962.00,2444.00,18,Electronics,Electronic Games,Debit Card,22-03-2020,Isabella Roach,Illinois,Peoria,2020-03,,,,
B-25028,1961.00,59.00,12,Office Supplies,Binders,UPI,09-08-2020,Samantha Williams,Florida,Orlando,2020-08,,,,
B-26659,526.00,83.00,4,Furniture,Sofas,Credit Card,18-02-2022,Samuel Little MD,Illinois,Chicago,2022-02,,,,
B-25966,6093.00,3042.00,9,Furniture,Bookcases,Debit Card,14-06-2021,Paul Taylor,California,San Francisco,2021-06,,,,
B-25966,6093.00,3042.00,9,Furniture,Bookcases,Debit Card,01-03-2021,Susan Baker,California,San Diego,2021-03,,,,
B-25350,7699.00,246.00,5,Electronics,Electronic Games,Debit Card,23-09-2023,Mark Fry,Texas,Austin,2023-09,,,,
B-26370,8825.00,3594.00,15,Furniture,Tables,Debit Card,31-07-2024,Megan Mclean,New York,New York City,2024-07,,,,
B-26298,2082.00,642.00,8,Electronics,Phones,EMI,02-06-2020,Caitlin Hunt,New York,Rochester,2020-06,,,,
B-26298,2082.00,642.00,8,Electronics,Phones,EMI,15-12-2022,Jenna Holland,Texas,Austin,2022-12,,,,
B-26298,2082.00,642.00,8,Electronics,Phones,EMI,07-08-2020,Stephanie Oconnell,New York,Buffalo,2020-08,,,,
B-25068,914.00,163.00,13,Office Supplies,Markers,UPI,26-10-2024,Andrea Hill,Illinois,Chicago,2024-10,,,,
